"core_id","ring_id","year","incr_mm"
2993,100858,1991,0.85
2993,100859,1992,0.805
2993,100860,1993,0.49
2993,100861,1994,0.52
2993,100862,1995,0.445
2993,100863,1996,0.315
2993,100864,1997,0.53
2993,100865,1998,0.625
2993,100866,1999,0.59
2993,100867,2000,0.56
2993,100868,2001,0.655
2993,100869,2002,0.655
2993,100870,2003,0.62
2993,100871,2004,0.33
2993,100872,2005,0.49
2993,100873,2006,0.63
730,100874,1894,1.12
730,100875,1895,1.25
730,100876,1896,1.02
730,100877,1897,1.03
730,100878,1898,1.35
730,100879,1899,1.35
730,100880,1900,1.25
730,100881,1901,1.46
730,100882,1902,1.4
730,100883,1903,1.38
730,100884,1904,0.81
730,100885,1905,0.87
730,100886,1906,1.12
730,100887,1907,1.55
730,100888,1908,1.41
730,100889,1909,1.32
730,100890,1910,1.33
730,100891,1911,1.3
730,100892,1912,1.12
730,100893,1913,1.43
730,100894,1914,1.48
730,100895,1915,1.28
730,100896,1916,1.4
730,100897,1917,1.58
730,100898,1918,0.98
730,100899,1919,1
730,100900,1920,0.72
730,100901,1921,1
730,100902,1922,0.78
730,100903,1923,0.65
730,100904,1924,1.08
730,100905,1925,1.5
730,100906,1926,1.51
730,100907,1927,1.82
730,100908,1928,1.42
730,100909,1929,1.58
730,100910,1930,1.48
730,100911,1931,1.97
730,100912,1932,1.89
730,100913,1933,1.36
730,100914,1934,1.54
730,100915,1935,1.69
730,100916,1936,1.38
730,100917,1937,1.18
730,100918,1938,1.08
730,100919,1939,1.24
730,100920,1940,1.44
730,100921,1941,1.58
730,100922,1942,1.28
730,100923,1943,1.28
730,100924,1944,1.28
730,100925,1945,1.41
730,100926,1946,1.28
730,100927,1947,1.17
730,100928,1948,0.68
730,100929,1949,0.72
730,100930,1950,0.76
730,100931,1951,0.86
730,100932,1952,0.7
730,100933,1953,0.86
730,100934,1954,0.59
730,100935,1955,0.66
730,100936,1956,0.48
730,100937,1957,0.56
730,100938,1958,0.62
730,100939,1959,0.96
730,100940,1960,1.02
730,100941,1961,0.91
730,100942,1962,0.84
730,100943,1963,0.92
730,100944,1964,0.82
730,100945,1965,0.62
730,100946,1966,0.86
730,100947,1967,0.84
730,100948,1968,0.74
730,100949,1969,0.75
730,100950,1970,0.72
730,100951,1971,0.67
730,100952,1972,0.7
730,100953,1973,1.08
730,100954,1974,0.68
730,100955,1975,0.72
730,100956,1976,0.4
730,100957,1977,0.75
730,100958,1978,0.57
730,100959,1979,0.77
730,100960,1980,0.26
730,100961,1981,0.4
730,100962,1982,0.38
730,100963,1983,0.35
730,100964,1984,0.25
730,100965,1985,0.34
730,100966,1986,0.44
730,100967,1987,0.32
730,100968,1988,0.32
730,100969,1989,0.33
730,100970,1990,0.3
730,100971,1991,0.27
730,100972,1992,0.47
730,100973,1993,0.29
2994,100974,1875,2.89
2994,100975,1876,2
2994,100976,1877,2.56
2994,100977,1878,2.38
2994,100978,1879,1.71
2994,100979,1880,2.5
2994,100980,1881,3.24
2994,100981,1882,2.99
2994,100982,1883,2.72
2994,100983,1884,3.1
2994,100984,1885,3.06
2994,100985,1886,2.72
2994,100986,1887,3.07
2994,100987,1888,2.1
2994,100988,1889,2.7
2994,100989,1890,1.12
2994,100990,1891,1.64
2994,100991,1892,2.88
2994,100992,1893,2.14
2994,100993,1894,2.48
2994,100994,1895,2.69
2994,100995,1896,2.22
2994,100996,1897,2.48
2994,100997,1898,2.58
2994,100998,1899,2.86
2994,100999,1900,2.5
2994,101000,1901,2.74
2994,101001,1902,1.83
2994,101002,1903,1.94
2994,101003,1904,1.98
2994,101004,1905,2.1
2994,101005,1906,2.23
2994,101006,1907,2.56
2994,101007,1908,2.99
2994,101008,1909,2.05
2994,101009,1910,1.76
2994,101010,1911,1.45
2994,101011,1912,1.87
2994,101012,1913,1.44
2994,101013,1914,1.7
2994,101014,1915,1.24
2994,101015,1916,1.4
2994,101016,1917,1.81
2994,101017,1918,1.26
2994,101018,1919,1.56
2994,101019,1920,1.86
2994,101020,1921,1.92
2994,101021,1922,1.66
2994,101022,1923,1.34
2994,101023,1924,1.82
2994,101024,1925,1.84
2994,101025,1926,2
2994,101026,1927,2.42
2994,101027,1928,2.26
2994,101028,1929,2.82
2994,101029,1930,2.52
2994,101030,1931,3.28
2994,101031,1932,2.94
2994,101032,1933,2.14
2994,101033,1934,2.54
2994,101034,1935,2.5
2994,101035,1936,2.16
2994,101036,1937,1.66
2994,101037,1938,1.98
2994,101038,1939,2.09
2994,101039,1940,1.86
2994,101040,1941,1.95
2994,101041,1942,1.66
2994,101042,1943,2.12
2994,101043,1944,2.48
2994,101044,1945,2.68
2994,101045,1946,2.88
2994,101046,1947,2.54
2994,101047,1948,1.3
2994,101048,1949,1.6
2994,101049,1950,2.18
2994,101050,1951,1.98
2994,101051,1952,1.84
2994,101052,1953,1.18
2994,101053,1954,1.2
2994,101054,1955,1.41
2994,101055,1956,0.9
2994,101056,1957,1.15
2994,101057,1958,0.58
2994,101058,1959,1.38
2994,101059,1960,1.28
2994,101060,1961,1.16
2994,101061,1962,1.03
2994,101062,1963,1.7
2994,101063,1964,1.18
2994,101064,1965,0.86
2994,101065,1966,1.33
2994,101066,1967,1.36
2994,101067,1968,1.6
2994,101068,1969,1.86
2994,101069,1970,1.6
2994,101070,1971,1.2
2994,101071,1972,1.28
2994,101072,1973,1.68
2994,101073,1974,1.32
2994,101074,1975,1.22
2994,101075,1976,0.68
2994,101076,1977,1.48
2994,101077,1978,1.62
2994,101078,1979,1.88
2994,101079,1980,1.06
2994,101080,1981,1.05
2994,101081,1982,1.23
2994,101082,1983,1.42
2994,101083,1984,1.16
2994,101084,1985,1.3
2994,101085,1986,1.38
2994,101086,1987,1.26
2994,101087,1988,1.47
2994,101088,1989,1.7
2994,101089,1990,1.55
2994,101090,1991,1.55
2994,101091,1992,1.68
2994,101092,1993,1.54
2994,101093,1994,1.58
2994,101094,1995,1.28
2994,101095,1996,0.99
2994,101096,1997,0.83
2994,101097,1998,0.95
2994,101098,1999,0.94
2994,101099,2000,1.02
2994,101100,2001,1.22
2994,101101,2002,0.94
2994,101102,2003,0.74
2994,101103,2004,0.64
2994,101104,2005,1.05
2994,101105,2006,0.78
2995,101106,1856,0.14
2995,101107,1857,0.22
2995,101108,1858,0.3
2995,101109,1859,0.4
2995,101110,1860,0.34
2995,101111,1861,0.95
2995,101112,1862,0.96
2995,101113,1863,1.06
2995,101114,1864,1.02
2995,101115,1865,1.14
2995,101116,1866,1.66
2995,101117,1867,2.08
2995,101118,1868,2.44
2995,101119,1869,2.44
2995,101120,1870,3.14
2995,101121,1871,3.58
2995,101122,1872,3.18
2995,101123,1873,3.68
2995,101124,1874,3.3
2995,101125,1875,3.05
2995,101126,1876,2.28
2995,101127,1877,2.77
2995,101128,1878,2.92
2995,101129,1879,2.28
2995,101130,1880,2.22
2995,101131,1881,2.51
2995,101132,1882,1.76
2995,101133,1883,1.28
2995,101134,1884,1.89
2995,101135,1885,1.64
2995,101136,1886,1.13
2995,101137,1887,1.35
2995,101138,1888,1.01
2995,101139,1889,1.9
2995,101140,1890,1.18
2995,101141,1891,1.3
2995,101142,1892,1.57
2995,101143,1893,1.08
2995,101144,1894,1.25
2995,101145,1895,1.54
2995,101146,1896,1.06
2995,101147,1897,1.23
2995,101148,1898,1.4
2995,101149,1899,1.49
2995,101150,1900,1.18
2995,101151,1901,1.21
2995,101152,1902,0.96
2995,101153,1903,1.28
2995,101154,1904,0.57
2995,101155,1905,0.52
2995,101156,1906,0.39
2995,101157,1907,0.89
2995,101158,1908,1.52
2995,101159,1909,1.78
2995,101160,1910,2.1
2995,101161,1911,2.02
2995,101162,1912,2.01
2995,101163,1913,1.05
2995,101164,1914,1.9
2995,101165,1915,0.82
2995,101166,1916,1.06
2995,101167,1917,0.84
2995,101168,1918,1.15
2995,101169,1919,1.76
2995,101170,1920,1.47
2995,101171,1921,1.67
2995,101172,1922,1.38
2995,101173,1923,0.94
2995,101174,1924,1.12
2995,101175,1925,1.64
2995,101176,1926,2
2995,101177,1927,1.92
2995,101178,1928,2.26
2995,101179,1929,1.64
2995,101180,1930,1.74
2995,101181,1931,2.72
2995,101182,1932,3.02
2995,101183,1933,2.29
2995,101184,1934,1.67
2995,101185,1935,1.48
2995,101186,1936,1.44
2995,101187,1937,0.8
2995,101188,1938,1.44
2995,101189,1939,1.74
2995,101190,1940,1.08
2995,101191,1941,1.36
2995,101192,1942,1.56
2995,101193,1943,1.74
2995,101194,1944,1.68
2995,101195,1945,1.88
2995,101196,1946,2.1
2995,101197,1947,1.98
2995,101198,1948,0.84
2995,101199,1949,0.78
2995,101200,1950,1.34
2995,101201,1951,1.11
2995,101202,1952,1.3
2995,101203,1953,1.36
2995,101204,1954,1.68
2995,101205,1955,1.52
2995,101206,1956,1.16
2995,101207,1957,1.78
2995,101208,1958,1.66
2995,101209,1959,2.38
2995,101210,1960,2
2995,101211,1961,1.72
2995,101212,1962,1.38
2995,101213,1963,1.82
2995,101214,1964,1.28
2995,101215,1965,1
2995,101216,1966,1.04
2995,101217,1967,1.12
2995,101218,1968,1.54
2995,101219,1969,2.42
2995,101220,1970,2.54
2995,101221,1971,1.98
2995,101222,1972,1.93
2995,101223,1973,2
2995,101224,1974,1.02
2995,101225,1975,1.46
2995,101226,1976,0.46
2995,101227,1977,1.18
2995,101228,1978,2.1
2995,101229,1979,2.5
2995,101230,1980,0.98
2995,101231,1981,0.96
2995,101232,1982,0.96
2995,101233,1983,1.22
2995,101234,1984,0.62
2995,101235,1985,0.66
2995,101236,1986,1.54
2995,101237,1987,1.06
2995,101238,1988,1.26
2995,101239,1989,1.66
2995,101240,1990,1.48
2995,101241,1991,1.22
2995,101242,1992,1.7
2995,101243,1993,1.06
2995,101244,1994,0.63
2995,101245,1995,0.48
2995,101246,1996,0.52
2995,101247,1997,0.66
2996,101248,1813,0.6
2996,101249,1814,0.43
2996,101250,1815,0.24
2996,101251,1816,0.22
2996,101252,1817,0.3
2996,101253,1818,0.36
2996,101254,1819,0.22
2996,101255,1820,0.09
2996,101256,1821,0.16
2996,101257,1822,0.49
2996,101258,1823,0.66
2996,101259,1824,0.33
2996,101260,1825,0.64
2996,101261,1826,0.84
2996,101262,1827,0.56
2996,101263,1828,0.58
2996,101264,1829,0.75
2996,101265,1830,0.78
2996,101266,1831,0.64
2996,101267,1832,0.38
2996,101268,1833,0.22
2996,101269,1834,0.31
2996,101270,1835,0.31
2996,101271,1836,0.48
2996,101272,1837,0.62
2996,101273,1838,0.34
2996,101274,1839,0.14
2996,101275,1840,0.17
2996,101276,1841,0.21
2996,101277,1842,0.27
2996,101278,1843,0.1
2996,101279,1844,0.06
2996,101280,1845,0.1
2996,101281,1846,0.12
2996,101282,1847,0.1
2996,101283,1848,0.1
2996,101284,1849,0.37
2996,101285,1850,0.62
2996,101286,1851,0.4
2996,101287,1852,0.4
2996,101288,1853,0.72
2996,101289,1854,0.42
2996,101290,1855,0.82
2996,101291,1856,1.24
2996,101292,1857,2
2996,101293,1858,1.6
2996,101294,1859,0.72
2996,101295,1860,1.59
2996,101296,1861,1.5
2996,101297,1862,2.06
2996,101298,1863,2.54
2996,101299,1864,3.02
2996,101300,1865,3.75
2996,101301,1866,2.86
2996,101302,1867,4.28
2996,101303,1868,5.18
2996,101304,1869,4.02
2996,101305,1870,4.14
2996,101306,1871,4.5
2996,101307,1872,3.42
2996,101308,1873,5.48
2996,101309,1874,5.05
2996,101310,1875,4.24
2996,101311,1876,3.7
2996,101312,1877,4.06
2996,101313,1878,4.52
2996,101314,1879,2.99
2996,101315,1880,4.11
2996,101316,1881,5.49
2996,101317,1882,4.42
2996,101318,1883,4.02
2996,101319,1884,6.19
2996,101320,1885,5.26
2996,101321,1886,4.84
2996,101322,1887,3.67
2996,101323,1888,2.17
2996,101324,1889,4.24
2996,101325,1890,4.23
2996,101326,1891,2.44
2996,101327,1892,3.12
2996,101328,1893,3.04
2996,101329,1894,3.08
2996,101330,1895,2.22
2996,101331,1896,1.76
2996,101332,1897,1.92
2996,101333,1898,1.52
2996,101334,1899,1.52
2996,101335,1900,1.16
2996,101336,1901,0.94
2996,101337,1902,0.92
2996,101338,1903,1.18
2996,101339,1904,1.16
2996,101340,1905,1.34
2996,101341,1906,0.9
2997,101342,1871,2.04
2997,101343,1872,1.28
2997,101344,1873,1.3
2997,101345,1874,1.19
2997,101346,1875,1.6
2997,101347,1876,2.22
2997,101348,1877,1.84
2997,101349,1878,1.2
2997,101350,1879,2.01
2997,101351,1880,1.66
2997,101352,1881,1.8
2997,101353,1882,2.04
2997,101354,1883,1.78
2997,101355,1884,1.85
2997,101356,1885,1.2
2997,101357,1886,1.08
2997,101358,1887,1.18
2997,101359,1888,1.06
2997,101360,1889,1.18
2997,101361,1890,1.2
2997,101362,1891,0.96
2997,101363,1892,1.12
2997,101364,1893,1
2997,101365,1894,1.25
2997,101366,1895,1.18
2997,101367,1896,0.8
2997,101368,1897,0.75
2997,101369,1898,0.89
2997,101370,1899,1.02
2997,101371,1900,0.76
2997,101372,1901,1.02
2997,101373,1902,0.8
2997,101374,1903,0.88
2997,101375,1904,0.58
2997,101376,1905,0.48
2997,101377,1906,0.57
2997,101378,1907,0.9
2997,101379,1908,1.4
2997,101380,1909,1.37
2997,101381,1910,1.32
2997,101382,1911,0.93
2997,101383,1912,1.08
2997,101384,1913,0.76
2997,101385,1914,0.68
2997,101386,1915,0.52
2997,101387,1916,0.5
2997,101388,1917,0.5
2997,101389,1918,0.32
2997,101390,1919,0.48
2997,101391,1920,0.33
2997,101392,1921,0.39
2997,101393,1922,0.3
2997,101394,1923,0.16
2997,101395,1924,0.27
2997,101396,1925,0.4
2997,101397,1926,0.26
2997,101398,1927,0.43
2997,101399,1928,0.41
2997,101400,1929,0.62
2997,101401,1930,0.48
2997,101402,1931,0.88
2997,101403,1932,1.02
2997,101404,1933,0.74
2997,101405,1934,0.84
2997,101406,1935,0.92
2997,101407,1936,1.08
2997,101408,1937,0.98
2997,101409,1938,0.79
2997,101410,1939,0.8
2997,101411,1940,0.54
2997,101412,1941,0.7
2997,101413,1942,0.64
2997,101414,1943,1.04
2997,101415,1944,1.16
2997,101416,1945,1.31
2997,101417,1946,1.21
2997,101418,1947,1.26
2997,101419,1948,0.78
2997,101420,1949,0.78
2997,101421,1950,0.88
2997,101422,1951,0.58
2997,101423,1952,0.61
2997,101424,1953,0.56
2997,101425,1954,0.55
2997,101426,1955,0.65
2997,101427,1956,0.42
2997,101428,1957,0.76
2997,101429,1958,0.64
2997,101430,1959,1.26
2997,101431,1960,1.2
2997,101432,1961,0.63
2997,101433,1962,0.7
2997,101434,1963,0.94
2997,101435,1964,0.68
2997,101436,1965,0.33
2997,101437,1966,0.54
2997,101438,1967,0.58
2997,101439,1968,0.62
2997,101440,1969,0.82
2997,101441,1970,0.62
2997,101442,1971,0.46
2997,101443,1972,0.68
2997,101444,1973,0.88
2997,101445,1974,0.4
2997,101446,1975,0.72
2997,101447,1976,0.42
2997,101448,1977,0.86
2997,101449,1978,0.98
2997,101450,1979,0.86
2997,101451,1980,0.3
2997,101452,1981,0.66
2997,101453,1982,0.42
2997,101454,1983,0.42
2997,101455,1984,0.33
2997,101456,1985,0.38
2997,101457,1986,0.36
2997,101458,1987,0.36
2997,101459,1988,0.45
2997,101460,1989,0.44
2997,101461,1990,0.32
2997,101462,1991,0.01
2997,101463,1992,0.3
2997,101464,1993,0.32
2997,101465,1994,0.36
2997,101466,1995,0.21
2997,101467,1996,0.14
2997,101468,1997,0.24
2997,101469,1998,0.24
2997,101470,1999,0.28
2997,101471,2000,0.13
2997,101472,2001,0.23
2997,101473,2002,0.31
2997,101474,2003,0.2
2997,101475,2004,0.08
2997,101476,2005,0.14
2997,101477,2006,0.18
2998,101478,1871,1.78
2998,101479,1872,1.18
2998,101480,1873,1.16
2998,101481,1874,0.67
2998,101482,1875,0.91
2998,101483,1876,0.77
2998,101484,1877,0.88
2998,101485,1878,1.1
2998,101486,1879,1.04
2998,101487,1880,1.03
2998,101488,1881,1.16
2998,101489,1882,1.14
2998,101490,1883,0.75
2998,101491,1884,0.92
2998,101492,1885,0.5
2998,101493,1886,0.28
2998,101494,1887,0.46
2998,101495,1888,0.53
2998,101496,1889,0.6
2998,101497,1890,0.52
2998,101498,1891,0.58
2998,101499,1892,0.87
2998,101500,1893,0.76
2998,101501,1894,1
2998,101502,1895,0.98
2998,101503,1896,0.98
2998,101504,1897,1.4
2998,101505,1898,1.53
2998,101506,1899,1.35
2998,101507,1900,0.98
2998,101508,1901,0.82
2998,101509,1902,0.82
2998,101510,1903,0.84
2998,101511,1904,0.26
2998,101512,1905,0.21
2998,101513,1906,0.46
2998,101514,1907,1.29
2998,101515,1908,0.99
2998,101516,1909,1.12
2998,101517,1910,1
2998,101518,1911,0.64
2998,101519,1912,0.52
2998,101520,1913,0.64
2998,101521,1914,1.04
2998,101522,1915,0.74
2998,101523,1916,0.97
2998,101524,1917,0.75
2998,101525,1918,0.58
2998,101526,1919,0.62
2998,101527,1920,0.6
2998,101528,1921,0.62
2998,101529,1922,0.46
2998,101530,1923,0.37
2998,101531,1924,0.38
2998,101532,1925,0.44
2998,101533,1926,0.49
2998,101534,1927,0.67
2998,101535,1928,0.64
2998,101536,1929,0.9
2998,101537,1930,0.8
2998,101538,1931,0.97
2998,101539,1932,1.06
2998,101540,1933,0.88
2998,101541,1934,0.94
2998,101542,1935,0.99
2998,101543,1936,0.77
2998,101544,1937,0.55
2998,101545,1938,0.58
2998,101546,1939,0.8
2998,101547,1940,0.72
2998,101548,1941,0.76
2998,101549,1942,0.7
2998,101550,1943,0.65
2998,101551,1944,1
2998,101552,1945,1.12
2998,101553,1946,1.56
2998,101554,1947,1.38
2998,101555,1948,0.94
2998,101556,1949,0.92
2998,101557,1950,0.99
2998,101558,1951,0.82
2998,101559,1952,0.97
2998,101560,1953,1.13
2998,101561,1954,1.13
2998,101562,1955,0.97
2998,101563,1956,0.58
2998,101564,1957,0.96
2998,101565,1958,1.31
2998,101566,1959,1.63
2998,101567,1960,1.78
2998,101568,1961,1.42
2998,101569,1962,1.16
2998,101570,1963,1.52
2998,101571,1964,0.94
2998,101572,1965,0.72
2998,101573,1966,0.73
2998,101574,1967,0.92
2998,101575,1968,0.9
2998,101576,1969,1.14
2998,101577,1970,0.92
2998,101578,1971,0.61
2998,101579,1972,0.62
2998,101580,1973,0.92
2998,101581,1974,0.67
2998,101582,1975,0.92
2998,101583,1976,0.62
2998,101584,1977,0.78
2998,101585,1978,0.82
2998,101586,1979,1.31
2998,101587,1980,0.7
2998,101588,1981,0.64
2998,101589,1982,0.58
2998,101590,1983,1.01
2998,101591,1984,0.55
2998,101592,1985,0.68
2998,101593,1986,0.79
2998,101594,1987,0.45
2998,101595,1988,0.46
2998,101596,1989,0.38
2998,101597,1990,0.34
2998,101598,1991,0.28
2998,101599,1992,0.39
2998,101600,1993,0.24
2998,101601,1994,0.2
2998,101602,1995,0.16
2998,101603,1996,0.01
2998,101604,1997,0.14
2998,101605,1998,0.18
2998,101606,1999,0.22
2998,101607,2000,0.38
2998,101608,2001,0.48
2998,101609,2002,0.63
2998,101610,2003,1.06
2998,101611,2004,0.62
2998,101612,2005,0.62
2998,101613,2006,0.73
2999,101614,1872,2.48
2999,101615,1873,3.22
2999,101616,1874,2.32
2999,101617,1875,4.14
2999,101618,1876,3.46
2999,101619,1877,5.04
2999,101620,1878,5.5
2999,101621,1879,4.66
2999,101622,1880,4.28
2999,101623,1881,3.49
2999,101624,1882,2.5
2999,101625,1883,2.58
2999,101626,1884,2.36
2999,101627,1885,1.74
2999,101628,1886,1.46
2999,101629,1887,1.44
2999,101630,1888,1.26
2999,101631,1889,1.36
2999,101632,1890,1.08
2999,101633,1891,0.95
2999,101634,1892,0.88
2999,101635,1893,0.6
2999,101636,1894,1
2999,101637,1895,1.08
2999,101638,1896,0.84
2999,101639,1897,0.93
2999,101640,1898,0.92
2999,101641,1899,0.98
2999,101642,1900,0.87
2999,101643,1901,0.8
2999,101644,1902,0.59
2999,101645,1903,0.7
2999,101646,1904,0.4
2999,101647,1905,0.3
2999,101648,1906,0.4
2999,101649,1907,0.4
2999,101650,1908,0.43
2999,101651,1909,0.46
2999,101652,1910,0.58
2999,101653,1911,0.66
2999,101654,1912,0.63
2999,101655,1913,0.66
2999,101656,1914,0.8
2999,101657,1915,0.62
2999,101658,1916,0.72
2999,101659,1917,0.76
2999,101660,1918,0.63
2999,101661,1919,0.77
2999,101662,1920,0.64
2999,101663,1921,0.66
2999,101664,1922,0.58
2999,101665,1923,0.57
2999,101666,1924,0.7
2999,101667,1925,0.66
2999,101668,1926,0.8
2999,101669,1927,0.97
2999,101670,1928,0.92
2999,101671,1929,0.92
2999,101672,1930,0.74
2999,101673,1931,1.27
2999,101674,1932,1.28
2999,101675,1933,0.98
2999,101676,1934,1.06
2999,101677,1935,1.1
2999,101678,1936,0.84
2999,101679,1937,0.83
2999,101680,1938,0.81
2999,101681,1939,0.91
2999,101682,1940,0.77
2999,101683,1941,0.84
2999,101684,1942,0.76
2999,101685,1943,0.74
2999,101686,1944,1.1
2999,101687,1945,1.34
2999,101688,1946,1.5
2999,101689,1947,1.57
2999,101690,1948,1.06
2999,101691,1949,1.38
2999,101692,1950,1.48
2999,101693,1951,1.65
2999,101694,1952,1.76
2999,101695,1953,1.82
2999,101696,1954,1.28
2999,101697,1955,1.94
2999,101698,1956,1.59
2999,101699,1957,1.68
2999,101700,1958,1.4
2999,101701,1959,1.7
2999,101702,1960,1.52
2999,101703,1961,1.51
2999,101704,1962,1.18
2999,101705,1963,1.7
2999,101706,1964,1.32
2999,101707,1965,1.16
2999,101708,1966,1.43
2999,101709,1967,1.69
2999,101710,1968,1.98
2999,101711,1969,2.67
2999,101712,1970,2.2
2999,101713,1971,2.33
2999,101714,1972,2.14
2999,101715,1973,1.76
2999,101716,1974,1.38
2999,101717,1975,1.42
2999,101718,1976,0.64
2999,101719,1977,1.46
2999,101720,1978,1.82
2999,101721,1979,1.68
2999,101722,1980,1.42
2999,101723,1981,1.78
2999,101724,1982,1.46
2999,101725,1983,1.47
2999,101726,1984,1.1
2999,101727,1985,1.35
2999,101728,1986,1.67
2999,101729,1987,1.18
2999,101730,1988,1.36
2999,101731,1989,1.38
2999,101732,1990,1.56
2999,101733,1991,1.26
2999,101734,1992,1.08
2999,101735,1993,0.94
2999,101736,1994,1.32
2999,101737,1995,0.76
2999,101738,1996,0.69
2999,101739,1997,0.98
2999,101740,1998,1.16
2999,101741,1999,1.66
2999,101742,2000,1.46
2999,101743,2001,1.31
2999,101744,2002,1.12
2999,101745,2003,1.06
2999,101746,2004,1.13
2999,101747,2005,1.22
2999,101748,2006,1.2
3000,101749,1870,2.29
3000,101750,1871,1.95
3000,101751,1872,1.35
3000,101752,1873,1.43
3000,101753,1874,1.58
3000,101754,1875,1.33
3000,101755,1876,1.28
3000,101756,1877,4.06
3000,101757,1878,2.67
3000,101758,1879,4.46
3000,101759,1880,3.22
3000,101760,1881,2.68
3000,101761,1882,2.02
3000,101762,1883,2.02
3000,101763,1884,2.43
3000,101764,1885,2.02
3000,101765,1886,1.43
3000,101766,1887,1.75
3000,101767,1888,1.51
3000,101768,1889,1.84
3000,101769,1890,2.04
3000,101770,1891,1.48
3000,101771,1892,1.21
3000,101772,1893,0.76
3000,101773,1894,0.83
3000,101774,1895,1.2
3000,101775,1896,0.96
3000,101776,1897,1.02
3000,101777,1898,1.38
3000,101778,1899,1.74
3000,101779,1900,1.43
3000,101780,1901,1.74
3000,101781,1902,1.59
3000,101782,1903,1.62
3000,101783,1904,1.54
3000,101784,1905,1.28
3000,101785,1906,0.9
3000,101786,1907,0.98
3000,101787,1908,1.08
3000,101788,1909,1.24
3000,101789,1910,1.04
3000,101790,1911,0.75
3000,101791,1912,0.97
3000,101792,1913,0.52
3000,101793,1914,0.64
3000,101794,1915,0.55
3000,101795,1916,0.58
3000,101796,1917,0.67
3000,101797,1918,0.66
3000,101798,1919,0.5
3000,101799,1920,0.37
3000,101800,1921,0.22
3000,101801,1922,0.19
3000,101802,1923,0.01
3000,101803,1924,0.23
3000,101804,1925,0.34
3000,101805,1926,0.43
3000,101806,1927,0.52
3000,101807,1928,0.48
3000,101808,1929,0.36
3000,101809,1930,0.48
3000,101810,1931,0.73
3000,101811,1932,0.74
3000,101812,1933,0.61
3000,101813,1934,0.64
3000,101814,1935,0.66
3000,101815,1936,0.56
3000,101816,1937,0.56
3000,101817,1938,0.43
3000,101818,1939,0.52
3000,101819,1940,0.53
3000,101820,1941,0.36
3000,101821,1942,0.31
3000,101822,1943,0.37
3000,101823,1944,0.06
3000,101824,1945,0.1
3000,101825,1946,0.13
3000,101826,1947,0.14
3000,101827,1948,0.1
3000,101828,1949,0.1
3000,101829,1950,0.04
3000,101830,1951,0.05
3000,101831,1952,0.08
3000,101832,1953,0.17
3000,101833,1954,0.07
3000,101834,1955,0.1
3000,101835,1956,0.04
3000,101836,1957,0.05
3000,101837,1958,0.06
3000,101838,1959,0.1
3000,101839,1960,0.08
3000,101840,1961,0.12
3000,101841,1962,0.11
3000,101842,1963,0.17
3000,101843,1964,0.04
3000,101844,1965,0.03
3000,101845,1966,0.05
3000,101846,1967,0.06
3001,101847,1861,0.22
3001,101848,1862,0.32
3001,101849,1863,0.71
3001,101850,1864,0.76
3001,101851,1865,0.75
3001,101852,1866,0.84
3001,101853,1867,0.66
3001,101854,1868,1.56
3001,101855,1869,1.85
3001,101856,1870,2.05
3001,101857,1871,2.16
3001,101858,1872,1.65
3001,101859,1873,1.4
3001,101860,1874,1.12
3001,101861,1875,0.92
3001,101862,1876,0.89
3001,101863,1877,2.78
3001,101864,1878,2.04
3001,101865,1879,1.69
3001,101866,1880,1.52
3001,101867,1881,1.52
3001,101868,1882,1.42
3001,101869,1883,1.16
3001,101870,1884,1.12
3001,101871,1885,0.88
3001,101872,1886,1.02
3001,101873,1887,1.06
3001,101874,1888,1.07
3001,101875,1889,1.15
3001,101876,1890,1.28
3001,101877,1891,1.12
3001,101878,1892,1.02
3001,101879,1893,0.66
3001,101880,1894,1.02
3001,101881,1895,0.98
3001,101882,1896,0.78
3001,101883,1897,0.9
3001,101884,1898,1.06
3001,101885,1899,1.32
3001,101886,1900,1.06
3001,101887,1901,1.09
3001,101888,1902,0.72
3001,101889,1903,0.76
3001,101890,1904,0.5
3001,101891,1905,0.46
3001,101892,1906,0.43
3001,101893,1907,0.88
3001,101894,1908,1.11
3001,101895,1909,0.78
3001,101896,1910,0.66
3001,101897,1911,0.56
3001,101898,1912,0.56
3001,101899,1913,0.46
3001,101900,1914,0.41
3001,101901,1915,0.34
3001,101902,1916,0.53
3001,101903,1917,0.78
3001,101904,1918,0.89
3001,101905,1919,1.02
3001,101906,1920,0.9
3001,101907,1921,0.64
3001,101908,1922,0.46
3001,101909,1923,0.51
3001,101910,1924,0.75
3001,101911,1925,1.39
3001,101912,1926,0.96
3001,101913,1927,1.24
3001,101914,1928,1.22
3001,101915,1929,1
3001,101916,1930,1.14
3001,101917,1931,1.7
3001,101918,1932,1.64
3001,101919,1933,1.4
3001,101920,1934,1.56
3001,101921,1935,1.16
3001,101922,1936,1.34
3001,101923,1937,1.08
3001,101924,1938,0.88
3001,101925,1939,1.41
3001,101926,1940,0.86
3001,101927,1941,0.91
3001,101928,1942,0.9
3001,101929,1943,1.34
3001,101930,1944,1.72
3001,101931,1945,1.6
3001,101932,1946,1.85
3001,101933,1947,1.82
3001,101934,1948,1.18
3001,101935,1949,1.26
3001,101936,1950,1.16
3001,101937,1951,1.14
3001,101938,1952,1.23
3001,101939,1953,0.82
3001,101940,1954,1.28
3001,101941,1955,1.22
3001,101942,1956,0.92
